Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
CVS Store #02080,202 S. HIGHLAND AVE.,CVS Pharmacy,Ossining,Westchester,NY,10562,00069-1085-30,Paxlovid,26,POINT (-73.86097 41.1457),1891899647.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #07032,450 MAIN STREET,CVS Pharmacy,Armonk,Westchester,NY,10504,00069-1085-30,Paxlovid,48,POINT (-73.712652 41.12754),1942619192.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19856,1645 COLUMBIA TPKE,,Castleton,Rensselaer,NY,12033,00006-5055-06,Lagevrio (molnupiravir),43,POINT (-73.682885 42.56646),1376068502.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00419,216 QUAKER ROAD,CVS Pharmacy,Queensbury,Warren,NY,12804,00006-5055-06,Lagevrio (molnupiravir),114,POINT (-73.65409 43.331445),1447354295.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05358,3916 CARMAN RD.,CVS Pharmacy,Schenectady,Schenectady,NY,12303,00069-1085-30,Paxlovid,5,POINT (-73.932835 42.715415),1952404790.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01770,325 MAMARONECK AVE.,CVS Pharmacy,White Plains,Westchester,NY,10605,00006-5055-06,Lagevrio (molnupiravir),41,POINT (-73.76311 41.02516),1134223993.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00586,525 SPENCERPORT RD,GATES SHOPPING PLZ,Rochester,Monroe,NY,14606,00069-1085-30,Paxlovid,60,POINT (-77.705095 43.169745),1538267158.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10592,43-20 BELL BLVD.,,Bayside,Queens,NY,11361-2865,00069-1085-30,Paxlovid,16,POINT (-73.76982 40.76079),1275632432.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #05048,1827 MAIN ST.,CVS Pharmacy,Peekskill,Westchester,NY,10566,00006-5055-06,Lagevrio (molnupiravir),220,POINT (-73.89488 41.29589),1104929934.0,04/29/2022 12:00:00 AM,ACTIVE,
St. Elizabeth Medical Center,2209 Genesee Street,,Utica,Oneida,NY,13501,00006-5055-06,Lagevrio (molnupiravir),10,POINT (-75.26604 43.08264),,04/29/2022 12:00:00 AM,ACTIVE,
HealthDirect Inst. Pharmacy Svc #60,515 Stewart Dr West,,North Syracuse,Onondaga,NY,13212,00069-1085-30,Paxlovid,45,POINT (-76.10108 43.12135),,04/28/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2326,1000 STATE ROUTE 36,,Hornell,Steuben,NY,14843,00069-1085-30,Paxlovid,40,POINT (-77.66984 42.34874),1508883661.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19539,10 EAST AVE,,Albion,Orleans,NY,14411,00069-1085-30,Paxlovid,19,POINT (-78.1932 43.240605),1184149700.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 04738,1631-43 PITKIN AVENUE,,Brooklyn,Kings,NY,11212-5050,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.91306 40.66943),1891804282.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 10763,5380 WEST TAFT ROAD,,N Syracuse,Onondaga,NY,13212-3766,00006-5055-06,Lagevrio (molnupiravir),38,POINT (-76.143305 43.12206),1124127477.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #00424,"160 FAIRVIEW AVE, SUITE 20",CVS Pharmacy,Hudson,Columbia,NY,12534,00069-1085-30,Paxlovid,44,POINT (-73.76694 42.25479),1356445100.0,04/29/2022 12:00:00 AM,ACTIVE,
Vivo Health Pharmacy at LIJ,270-05 76th Ave,,New Hyde Park,Nassau,NY,11040,00069-1085-30,Paxlovid,20,POINT (-73.70748 40.75381),,03/23/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walgreens Store #10512,720 E RIDGE RD,,Rochester,Monroe,NY,14621,00006-5055-06,Lagevrio (molnupiravir),579,POINT (-77.599255 43.197465),1104062579.0,04/29/2022 12:00:00 AM,ACTIVE,
WEIS MARKETS INC,100 RANO BLVD,Weis Pharmacy #222,Vestal,Broome,NY,13850,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-76.004837 42.093765),1386974293.0,04/28/2022 12:00:00 AM,ACTIVE,
Rite Aid 01537,130 WASHBURN STREET,,Lockport,Niagara,NY,14094-3815,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-78.68665 43.17094),1376654517.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 03656,1511 ROUTE 22 SUITE A,,Brewster,Putnam,NY,10509-4009,00069-1085-30,Paxlovid,15,POINT (-73.57844 41.42129),1780793299.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #11038,153-01 10TH AVENUE,CVS Pharmacy,Whitestone,Queens,NY,11357,00069-1085-30,Paxlovid,27,POINT (-73.80792 40.79348),1407364284.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #4597,886 Niagara Falls Blvd,,North Tonawanda,Niagara,NY,14120,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-78.84363 43.05586),1548521008.0,04/29/2022 12:00:00 AM,ACTIVE,
INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVENUE,,Brooklyn,Kings,NY,11213,00069-1085-30,Paxlovid,40,POINT (-73.93746 40.67812),,04/05/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #10191,87 SUNSET AVE.,CVS Pharmacy,Westhampton Beach,Suffolk,NY,11978,00069-1085-30,Paxlovid,19,POINT (-72.64535 40.812055),1447768247.0,04/29/2022 12:00:00 AM,ACTIVE,
THE MARY IMOGENE BASSETT HOSP,One Atwell Road,,Cooperstown,Otsego,NY,13326,00002-7589-01,Bebtelovimab,109,POINT (-74.9233 42.69599),,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2135,139 Merchant Pl,,Cobleskill,Schoharie,NY,12043,00069-1085-30,Paxlovid,10,POINT (-74.45542 42.68217),1336166495.0,04/29/2022 12:00:00 AM,ACTIVE,
Sams Pharmacy #6406,1580 Military Rd,,Niagara Falls,Niagara,NY,14304,00069-1085-30,Paxlovid,14,POINT (-78.97608 43.09448),1144412586.0,04/29/2022 12:00:00 AM,ACTIVE,
Saint Anns community,1500 Portland Ave,,Rochester,Monroe,NY,14621,00069-1085-30,Paxlovid,35,POINT (-77.581685 43.194135),,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #00106,114 PONDFIELD ROAD,CVS Pharmacy,Bronxville,Westchester,NY,10708,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.83307 40.93947),1174627830.0,04/29/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 546,65 SHORE ROAD,,Port Washington,Nassau,NY,11050,00069-1085-30,Paxlovid,22,POINT (-73.70347 40.83782),1396777256.0,04/30/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19884,463 ALBANY SHAKER RD,,Loudonville,Albany,NY,12211,00006-5055-06,Lagevrio (molnupiravir),43,POINT (-73.77636 42.7064),1134644271.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2844,1549 Route 9,,Clifton Park,Saratoga,NY,12065,00006-5055-06,Lagevrio (molnupiravir),41,POINT (-73.772444 42.866388),1780601849.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05053,65 QUAKER AVE.,CVS Pharmacy,Cornwall,Orange,NY,12518,00069-1085-30,Paxlovid,29,POINT (-74.040515 41.43343),1598868333.0,04/29/2022 12:00:00 AM,ACTIVE,
RYE BEACH PHARMACY INC,464 FOREST AVE,,Rye,Westchester,NY,10580,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.68118 40.96616),1790785459.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #5282,3800 DEWEY AVE,,Rochester,Monroe,NY,14616,00006-5055-06,Lagevrio (molnupiravir),45,POINT (-77.643815 43.23967),1629339189.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19148,4 CENTRAL PLZ,,Ilion,Herkimer,NY,13357,00069-1085-30,Paxlovid,8,POINT (-75.035905 43.016155),1770007742.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 03869,1791 UTICA AVENUE,,Brooklyn,Kings,NY,11234-2120,00069-1085-30,Paxlovid,15,POINT (-73.927665 40.628875),1144330986.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #05075,117 E. MAIN ST.,CVS Pharmacy,Westfield,Chautauqua,NY,14787,00069-1085-30,Paxlovid,17,POINT (-79.57445 42.32508),1588767321.0,04/29/2022 12:00:00 AM,ACTIVE,
Glen Cove Hospital,Glen Cove Hospital,101 St. Andrews Lane,Glen Cove,Nassau,NY,11542,00310-7442-02,Evusheld,72,POINT (-73.63 40.87),,03/28/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #07621,930 MONTAUK HWY,CVS Pharmacy,Copiague,Suffolk,NY,11726,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.39232 40.668315),1588767313.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00415,750 LOUDON RD.,CVS Pharmacy,Latham,Albany,NY,12110,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.762565 42.742855),1073611786.0,04/29/2022 12:00:00 AM,ACTIVE,
THE UNITY HOSPITAL OF ROCHESTER,1555 Long Pond Rd,,Rochester,Monroe,NY,14626,00006-5055-06,Lagevrio (molnupiravir),100,POINT (-77.70794 43.19139),,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #13750,7001 AMBOY ROAD,,Staten Island,Richmond,NY,10307,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-74.234 40.51618),1104236355.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00499,118-10 QUEENS BOULEVARD,CVS Pharmacy,Forest Hills,Queens,NY,11375,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-73.83238 40.714685),1922102680.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19148,4 CENTRAL PLZ,,Ilion,Herkimer,NY,13357,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-75.035905 43.016155),1770007742.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10830,2175 SOUTH PARK AVENUE,,Buffalo,Erie,NY,14220-2231,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-78.82454 42.83929),1366541534.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #11186,1806 PINE AVE.,CVS Pharmacy,Niagara Falls,Niagara,NY,14301,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-79.03951 43.09528),1477070548.0,04/29/2022 12:00:00 AM,ACTIVE,
WEGMANS FOOD MARKETS INC.,3175 CHILI AVE,Wegmans,Rochester,Monroe,NY,14624,00006-5055-06,Lagevrio (molnupiravir),29,POINT (-77.742765 43.10657),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #06062,200 WEST END AVENUE,CVS Pharmacy,New York,New York,NY,10023,00006-5055-06,Lagevrio (molnupiravir),40,POINT (-73.98561 40.77807),1164669917.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19725,1490 LAKE AVE,,Rochester,Monroe,NY,14615,00006-5055-06,Lagevrio (molnupiravir),47,POINT (-77.627917 43.193695),1841714151.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #03859,4815 BROADWAY,,Depew,Erie,NY,14043,00069-1085-30,Paxlovid,2,POINT (-78.69632 42.90115),1174530125.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00992,403 ATLANTIC AVENUE,CVS Pharmacy,Freeport,Nassau,NY,11520,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.59359 40.643825),1952405615.0,04/29/2022 12:00:00 AM,ACTIVE,
NYC HEALTH + HOSPITALS/BELLEVUE,462 FIRST AVENUE,,New York,New York,NY,10016,00002-7589-01,Bebtelovimab,85,POINT (-73.97534 40.73875),,04/07/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Stop and Shop Store # 2551,194 W. MONTAUK HIGHWAY,,Hampton Bays,Suffolk,NY,11946,00069-1085-30,Paxlovid,28,POINT (-72.51393 40.88068),1720226376.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #17556,3181 CHILI AVE,CVS Pharmacy,Rochester,Monroe,NY,14624,00069-1085-30,Paxlovid,20,POINT (-77.74675 43.10483),1013142132.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #19542,7398 OSWEGO RD,,Liverpool,Onondaga,NY,13090,00069-1085-30,Paxlovid,1,POINT (-76.218395 43.12927),1376069302.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #17717,116 QUAKER ST,,Granville,Washington,NY,12832,00006-5055-06,Lagevrio (molnupiravir),45,POINT (-73.26394 43.39567),1699291278.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #00906,461 2ND AVE.,CVS Pharmacy,Troy,Rensselaer,NY,12182,00069-1085-30,Paxlovid,63,POINT (-73.67938 42.77079),1780788448.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01677,476 WILLIAM STREET,,Buffalo,Erie,NY,14206-1538,00006-5055-06,Lagevrio (molnupiravir),40,POINT (-78.85341 42.885525),1851402994.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 04258,1516-1518 WESTCHESTER AVENUE,,Bronx,Bronx,NY,10472-2907,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.87943 40.82841),1912016452.0,04/30/2022 12:00:00 AM,ACTIVE,
Beekman pharmacy,2540 Route 55,,Poughquag,Dutchess,NY,12570,00069-1085-30,Paxlovid,12,POINT (-73.68876 41.62451),1811938765.0,04/30/2022 12:00:00 AM,ACTIVE,
WESTCHESTER MEDICAL CENTER,100 Woods Road,Inpatient Pharmacy- Gigi,Valhalla,Westchester,NY,10595,00002-7589-01,Bebtelovimab,28,POINT (-73.80451 41.08892),,04/26/2022 12:00:00 AM,ACTIVE,
MEMORIAL HOSPITAL FOR CANCER AND AL,1275 YORK AVENUE,ATTN PHARMACY ABO5 Priti Patel,New York,New York,NY,10065,00002-7589-01,Bebtelovimab,45,POINT (-73.9559 40.76409),,04/30/2022 12:00:00 AM,ACTIVE,
Kinney Drugs #43-Baldwinsville,21 East Genesee St,,Baldwinsville,Onondaga,NY,13027,00006-5055-06,Lagevrio (molnupiravir),147,POINT (-76.330971 43.158814),1245347426.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #3332,1818 STATE ROUTE 3,,Fulton,Oswego,NY,13069,00006-5055-06,Lagevrio (molnupiravir),32,POINT (-76.44872 43.32355),1356527790.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10575,2577 NOSTRAND AVENUE,,Brooklyn,Kings,NY,11210-4640,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.94561 40.621395),1720187990.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #06062,200 WEST END AVENUE,CVS Pharmacy,New York,New York,NY,10023,00069-1085-30,Paxlovid,18,POINT (-73.98561 40.77807),1164669917.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 04998,87 MAIN STREET,,Massena,Saint Lawrence,NY,13662-1972,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-74.89187 44.930595),1154430619.0,04/30/2022 12:00:00 AM,ACTIVE,
Walgreens Store #09497,712 SMITHTOWN BYP,,Smithtown,Suffolk,NY,11787,00069-1085-30,Paxlovid,16,POINT (-73.16987 40.8487),1619164811.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #10933,161 AVENUE OF THE AMERICAS,CVS Pharmacy,New York,New York,NY,10013,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-74.0039 40.72553),1396305561.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10669,50 EAST MONTAUK HIGHWAY,,Hampton Bays,Suffolk,NY,11946-1817,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-72.52163 40.87858),1629177894.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #02962,300 PARK AVE. SOUTH,CVS Pharmacy,New York,New York,NY,10010,00069-1085-30,Paxlovid,19,POINT (-73.98687 40.73979),1518247972.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02312,12 WEST RAMAPO ROAD,CVS Pharmacy,Garnerville,Rockland,NY,10923,00069-1085-30,Paxlovid,1,POINT (-73.99467 41.20404),1487758249.0,04/29/2022 12:00:00 AM,ACTIVE,
Walgreens Store #18364,135 W MAIN ST,,Honeoye Falls,Monroe,NY,14472,00069-1085-30,Paxlovid,7,POINT (-77.60192 42.94986),1831613223.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10575,2577 NOSTRAND AVENUE,,Brooklyn,Kings,NY,11210-4640,00069-1085-30,Paxlovid,12,POINT (-73.94561 40.621395),1720187990.0,04/30/2022 12:00:00 AM,ACTIVE,
CVS Store #00502,625 W. CLINTON ST.,CVS Pharmacy,Ithaca,Tompkins,NY,14850,00069-1085-30,Paxlovid,23,POINT (-76.50714 42.43638),1497859243.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10832,480 EVANS ROAD,,Williamsville,Erie,NY,14221-5670,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-78.74036 42.97721),1275633638.0,04/30/2022 12:00:00 AM,ACTIVE,
Ellis Hospital,1101 Nott Street,,Schenectady,Schenectady,NY,12308,00002-7589-01,Bebtelovimab,59,POINT (-73.916435 42.819935),,04/27/2022 12:00:00 AM,ACTIVE,
CVS Store #03067,1856 PLEASANTVILLE RD.,CVS Pharmacy,Briarcliff Manor,Westchester,NY,10510,00069-1085-30,Paxlovid,36,POINT (-73.84636 41.16418),1689070583.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01561,272 HOOSICK STREET,,Troy,Rensselaer,NY,12180-2427,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.669655 42.737805),1881703197.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #5498,7155 State Route 12,,Lowville,Lewis,NY,13367,00069-1085-30,Paxlovid,9,POINT (-75.47758 43.7739),1871510008.0,04/29/2022 12:00:00 AM,ACTIVE,
Clifton Springs Hospital and CEC,2 Coulter Rd,,Clifton Springs,Ontario,NY,14432,00002-7589-01,Bebtelovimab,10,POINT (-77.13702 42.95947),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #05446,2000 JERICHO TURNPIKE,CVS Pharmacy,East Northport,Suffolk,NY,11731,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.32864 40.837965),1699879452.0,04/29/2022 12:00:00 AM,ACTIVE,
Kinney Drugs #108 James St.,2912 James St,,Syracuse,Onondaga,NY,13206,00006-5055-06,Lagevrio (molnupiravir),51,POINT (-76.105525 43.068605),1487996377.0,04/29/2022 12:00:00 AM,ACTIVE,
FAXTON ST LUKES HEALTHCARE,1656 CHAMPLIN AVE,,Utica,Oneida,NY,13502,00002-7589-01,Bebtelovimab,6,POINT (-75.27879 43.09811),,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #06046,2690 HYLAN BOULEVARD,CVS Pharmacy,Staten Island,Richmond,NY,10306,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-74.11331 40.56656),1043313877.0,04/29/2022 12:00:00 AM,ACTIVE,
Dan Horn Pharmacy Health Services,111 E GREEN ST,,Olean,Cattaraugus,NY,14760,00006-5055-06,Lagevrio (molnupiravir),96,POINT (-78.42913 42.07402),1609881234.0,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #05348,1169 ROUTE 29,CVS Pharmacy,Greenwich,Washington,NY,12834,00069-1085-30,Paxlovid,17,POINT (-73.51363 43.10285),1396848131.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #07087,132 BRONX RIVER ROAD,CVS Pharmacy,Yonkers,Westchester,NY,10704,00069-1085-30,Paxlovid,18,POINT (-73.85844 40.90514),1245330216.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #01113,89-11 NORTHERN BLVD.,CVS Pharmacy,Jackson Heights,Queens,NY,11372,00006-5055-06,Lagevrio (molnupiravir),21,POINT (-73.87847 40.75668),1114025756.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 01511,2474 BAILEY AVENUE,,Buffalo,Erie,NY,14215-3842,00069-1085-30,Paxlovid,17,POINT (-78.814108 42.922205),1912018151.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #5295,965 Broadhollow Rd,,Farmingdale,Nassau,NY,11735,00069-1085-30,Paxlovid,104,POINT (-73.421 40.7267),1760516678.0,04/29/2022 12:00:00 AM,ACTIVE,
Delaware Valley Hospital Inc,1 titus place,,Walton,Delaware,NY,13856,00006-5055-06,Lagevrio (molnupiravir),192,POINT (-75.128735 42.16447),,03/31/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Walgreens Store #17856,4357 NY HIGHWAY 150,,West Sand Lake,Rensselaer,NY,12196,00006-5055-06,Lagevrio (molnupiravir),43,POINT (-73.607677 42.641518),1124541917.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #2092,3000 Ford Street Ext,,Ogdensburg,Saint Lawrence,NY,13669,00006-5055-06,Lagevrio (molnupiravir),48,POINT (-75.45614 44.7082),1053338293.0,04/29/2022 12:00:00 AM,ACTIVE,
CVS Store #02578,16 WEYMAN AVE.,CVS Pharmacy,New Rochelle,Westchester,NY,10805,00006-5055-06,Lagevrio (molnupiravir),24,POINT (-73.79192 40.90058),1790889541.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 04894,605 TITUS AVENUE,,Rochester,Monroe,NY,14617-3918,00006-5055-06,Lagevrio (molnupiravir),19,POINT (-77.600385 43.21012),1306955786.0,04/30/2022 12:00:00 AM,ACTIVE,
Kinney Drugs #62-Auburn,62 Owasco St,,Auburn,Cayuga,NY,13021,00006-5055-06,Lagevrio (molnupiravir),57,POINT (-76.557156 42.92998),1194832378.0,04/29/2022 12:00:00 AM,ACTIVE,
Vivo Health Pharmacy at Lenox Hill,100 E 77th Street,VIVO PHARMACY,New York,New York,NY,10075,00069-1085-30,Paxlovid,20,POINT (-73.96064 40.77408),,03/30/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 03870,3700-06 JUNCTION BOULEVARD,,Flushing,Queens,NY,11368-1741,00069-1085-30,Paxlovid,12,POINT (-73.87037 40.75054),1215047105.0,04/30/2022 12:00:00 AM,ACTIVE,
Lenox Terrace Drugs,20 W 135th St,,New York,New York,NY,10037,00069-1085-30,Paxlovid,0,POINT (-73.93888 40.8131),1477568079.0,01/20/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Stop and Shop Store # 2592,2136 BARTOW AVENUE,,Bronx,Bronx,NY,10475,00069-1085-30,Paxlovid,18,POINT (-73.82667 40.8683),1316318744.0,04/30/2022 12:00:00 AM,ACTIVE,
Samaritan-St. Marys Campus,1300 Massachusetts Ave.,,Troy,Rensselaer,NY,12180,00002-7589-01,Bebtelovimab,35,POINT (-73.676595 42.74277),,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #00777,307 POST AVENUE,CVS Pharmacy,Westbury,Nassau,NY,11590,00069-1085-30,Paxlovid,20,POINT (-73.58845 40.759905),1497859151.0,04/29/2022 12:00:00 AM,ACTIVE,
Wegmans Food Markets Inc.,2301 Lyell Ave.,Wegmans,Rochester,Monroe,NY,14606,00006-5055-06,Lagevrio (molnupiravir),13,POINT (-77.68851 43.16335),,04/29/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2590,460 FRANKLIN AVENUE,,Franklin Square,Nassau,NY,11010,00069-1085-30,Paxlovid,19,POINT (-73.68364 40.695285),1285004416.0,04/30/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 511,8101 JERICHO TURNPIKE,,Woodbury,Nassau,NY,11797,00069-1085-30,Paxlovid,31,POINT (-73.47231 40.81619),1679505531.0,04/30/2022 12:00:00 AM,ACTIVE,
Rite Aid 04928,1863 CENTRAL AVENUE,,Colonie,Albany,NY,12205-4221,00006-5055-06,Lagevrio (molnupiravir),20,POINT (-73.849855 42.733285),1780793166.0,04/30/2022 12:00:00 AM,ACTIVE,
COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVE - ATTN PHARMACY,,Hudson,Columbia,NY,12534-2907,00002-7589-01,Bebtelovimab,8,POINT (-73.77867 42.24614),1528024718.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10850,4374 BUFFALO ROAD,,North Chili,Monroe,NY,14514-1206,00069-1085-30,Paxlovid,39,POINT (-77.80614 43.12024),1215036561.0,04/30/2022 12:00:00 AM,ACTIVE,
Elder Pharmacy LLC,1527 Westchester Ave,,Bronx,Bronx,NY,10472,00069-1085-30,Paxlovid,20,POINT (-73.87894 40.82882),1720020506.0,04/27/2022 12:00:00 AM,ACTIVE,
MOUNT SINAI HOSP SO NASSAU,One Healthy Way,,Oceanside,Nassau,NY,11572,00006-5055-06,Lagevrio (molnupiravir),292,POINT (-73.63107 40.65129),1922079094.0,04/29/2022 12:00:00 AM,ACTIVE,
UHS Wilson Medical Center,33-57 HARRISON STREET,,Johnson City,Broome,NY,13790,00002-7589-01,Bebtelovimab,13,POINT (-75.95907 42.11507),,04/20/2022 12:00:00 AM,ACTIVE,
CVS Store #05496,9300 TRANSIT RD.,CVS Pharmacy,East Amherst,Erie,NY,14051,00069-1085-30,Paxlovid,4,POINT (-78.697095 43.02222),1639496029.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10615,23  W PARK AVE,,Long Beach,Nassau,NY,11561,00069-1085-30,Paxlovid,20,POINT (-73.66368 40.58955),1699874933.0,04/30/2022 12:00:00 AM,ACTIVE,
NYP-COLUMBIA UNIVERSITY MEDICAL CTR,627 W 165 St,,New York,New York,NY,10032,00310-7442-02,Evusheld,685,POINT (-73.94225 40.83992),,04/29/2022 12:00:00 AM,ACTIVE,
Kinney Drugs #1 - Gouverneur,17 Clinton St,,Gouverneur,Saint Lawrence,NY,13642,00069-1085-30,Paxlovid,19,POINT (-75.469925 44.33569),1093822272.0,04/29/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1993,6265 Brockport Spencerport Rd,,Brockport,Monroe,NY,14420,00069-1085-30,Paxlovid,15,POINT (-77.9291 43.19698),1205853371.0,04/29/2022 12:00:00 AM,ACTIVE,
Rite Aid 10773,46 KELLOGG ROAD,,New Hartford,Oneida,NY,13413-2850,00006-5055-06,Lagevrio (molnupiravir),22,POINT (-75.27784 43.05358),1093820789.0,04/30/2022 12:00:00 AM,ACTIVE,
Walmart Pharmacy #1835,2405 Vestal Pkwy E,,Vestal,Broome,NY,13850,00069-1085-30,Paxlovid,7,POINT (-76.01336 42.09557),1871510941.0,04/28/2022 12:00:00 AM,ACTIVE,
CVS Store #05348,1169 ROUTE 29,CVS Pharmacy,Greenwich,Washington,NY,12834,00006-5055-06,Lagevrio (molnupiravir),23,POINT (-73.51363 43.10285),1396848131.0,04/29/2022 12:00:00 AM,ACTIVE,
